Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037113421","14000US06037113421","Census Tract 1134.21","Census Tract 1134.21, Los Angeles County, California","ca","140","00","ACSSF","0003972",,,,,"06","037",,,,"113421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6879,2136,398,11,984,42,3123,185
"06037113422","14000US06037113422","Census Tract 1134.22","Census Tract 1134.22, Los Angeles County, California","ca","140","00","ACSSF","0003973",,,,,"06","037",,,,"113422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6306,3737,360,31,925,0,1003,250
"06037115101","14000US06037115101","Census Tract 1151.01","Census Tract 1151.01, Los Angeles County, California","ca","140","00","ACSSF","0003974",,,,,"06","037",,,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,3097,261,37,581,0,852,255
"06037115103","14000US06037115103","Census Tract 1151.03","Census Tract 1151.03, Los Angeles County, California","ca","140","00","ACSSF","0003975",,,,,"06","037",,,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381,1645,491,0,605,30,381,229
"06037115104","14000US06037115104","Census Tract 1151.04","Census Tract 1151.04, Los Angeles County, California","ca","140","00","ACSSF","0003976",,,,,"06","037",,,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377,2088,671,5,926,14,506,167
"06037115201","14000US06037115201","Census Tract 1152.01","Census Tract 1152.01, Los Angeles County, California","ca","140","00","ACSSF","0003977",,,,,"06","037",,,,"115201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6647,4059,170,14,971,0,1111,322
"06037115202","14000US06037115202","Census Tract 1152.02","Census Tract 1152.02, Los Angeles County, California","ca","140","00","ACSSF","0003978",,,,,"06","037",,,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5684,2711,550,0,848,0,1246,329
"06037115301","14000US06037115301","Census Tract 1153.01","Census Tract 1153.01, Los Angeles County, California","ca","140","00","ACSSF","0003979",,,,,"06","037",,,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4524,2749,150,9,1096,0,339,181
"06037115302","14000US06037115302","Census Tract 1153.02","Census Tract 1153.02, Los Angeles County, California","ca","140","00","ACSSF","0003980",,,,,"06","037",,,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,1995,260,60,388,0,1163,91
"06037115401","14000US06037115401","Census Tract 1154.01","Census Tract 1154.01, Los Angeles County, California","ca","140","00","ACSSF","0003981",,,,,"06","037",,,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6373,3790,253,0,729,0,1426,175
"06037115403","14000US06037115403","Census Tract 1154.03","Census Tract 1154.03, Los Angeles County, California","ca","140","00","ACSSF","0003982",,,,,"06","037",,,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583,1476,227,0,548,0,1074,258
"06037115404","14000US06037115404","Census Tract 1154.04","Census Tract 1154.04, Los Angeles County, California","ca","140","00","ACSSF","0003983",,,,,"06","037",,,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,1243,197,15,474,35,696,140
"06037117101","14000US06037117101","Census Tract 1171.01","Census Tract 1171.01, Los Angeles County, California","ca","140","00","ACSSF","0003984",,,,,"06","037",,,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224,896,491,0,2069,0,1489,279
"06037117102","14000US06037117102","Census Tract 1171.02","Census Tract 1171.02, Los Angeles County, California","ca","140","00","ACSSF","0003985",,,,,"06","037",,,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861,1600,66,5,331,0,784,75
"06037117201","14000US06037117201","Census Tract 1172.01","Census Tract 1172.01, Los Angeles County, California","ca","140","00","ACSSF","0003986",,,,,"06","037",,,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5191,2017,296,0,673,0,1803,402
"06037117202","14000US06037117202","Census Tract 1172.02","Census Tract 1172.02, Los Angeles County, California","ca","140","00","ACSSF","0003987",,,,,"06","037",,,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,1282,245,19,719,0,235,133
"06037117301","14000US06037117301","Census Tract 1173.01","Census Tract 1173.01, Los Angeles County, California","ca","140","00","ACSSF","0003988",,,,,"06","037",,,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,2130,94,0,714,0,779,193
"06037117302","14000US06037117302","Census Tract 1173.02","Census Tract 1173.02, Los Angeles County, California","ca","140","00","ACSSF","0003989",,,,,"06","037",,,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5229,3145,611,13,850,113,315,182
"06037117303","14000US06037117303","Census Tract 1173.03","Census Tract 1173.03, Los Angeles County, California","ca","140","00","ACSSF","0003990",,,,,"06","037",,,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754,1839,148,3,657,0,989,118
"06037117404","14000US06037117404","Census Tract 1174.04","Census Tract 1174.04, Los Angeles County, California","ca","140","00","ACSSF","0003991",,,,,"06","037",,,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324,2569,66,11,823,0,1551,304
"06037117405","14000US06037117405","Census Tract 1174.05","Census Tract 1174.05, Los Angeles County, California","ca","140","00","ACSSF","0003992",,,,,"06","037",,,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574,952,115,0,99,0,2408,0
"06037117407","14000US06037117407","Census Tract 1174.07","Census Tract 1174.07, Los Angeles County, California","ca","140","00","ACSSF","0003993",,,,,"06","037",,,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836,730,49,52,90,0,2894,21
"06037117408","14000US06037117408","Census Tract 1174.08","Census Tract 1174.08, Los Angeles County, California","ca","140","00","ACSSF","0003994",,,,,"06","037",,,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073,1079,145,0,333,0,1440,76
"06037117510","14000US06037117510","Census Tract 1175.10","Census Tract 1175.10, Los Angeles County, California","ca","140","00","ACSSF","0003995",,,,,"06","037",,,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,1270,128,18,274,0,1997,0
"06037117520","14000US06037117520","Census Tract 1175.20","Census Tract 1175.20, Los Angeles County, California","ca","140","00","ACSSF","0003996",,,,,"06","037",,,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168,969,255,0,331,0,2468,145
"06037117530","14000US06037117530","Census Tract 1175.30","Census Tract 1175.30, Los Angeles County, California","ca","140","00","ACSSF","0003997",,,,,"06","037",,,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742,1909,125,0,740,21,3769,178
"06037119001","14000US06037119001","Census Tract 1190.01","Census Tract 1190.01, Los Angeles County, California","ca","140","00","ACSSF","0003998",,,,,"06","037",,,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435,2537,14,30,614,0,1133,107
"06037119002","14000US06037119002","Census Tract 1190.02","Census Tract 1190.02, Los Angeles County, California","ca","140","00","ACSSF","0003999",,,,,"06","037",,,,"119002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7976,4866,107,34,766,0,1892,311
"06037119201","14000US06037119201","Census Tract 1192.01","Census Tract 1192.01, Los Angeles County, California","ca","140","00","ACSSF","0004000",,,,,"06","037",,,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547,2680,30,46,275,0,1438,78
"06037119202","14000US06037119202","Census Tract 1192.02","Census Tract 1192.02, Los Angeles County, California","ca","140","00","ACSSF","0004001",,,,,"06","037",,,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759,2374,35,95,314,0,1872,69
"06037119310","14000US06037119310","Census Tract 1193.10","Census Tract 1193.10, Los Angeles County, California","ca","140","00","ACSSF","0004002",,,,,"06","037",,,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087,1693,214,22,648,0,1434,76
"06037119320","14000US06037119320","Census Tract 1193.20","Census Tract 1193.20, Los Angeles County, California","ca","140","00","ACSSF","0004003",,,,,"06","037",,,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906,1085,296,0,861,0,2576,88
"06037119340","14000US06037119340","Census Tract 1193.40","Census Tract 1193.40, Los Angeles County, California","ca","140","00","ACSSF","0004004",,,,,"06","037",,,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264,1497,173,23,116,0,2455,0
"06037119341","14000US06037119341","Census Tract 1193.41","Census Tract 1193.41, Los Angeles County, California","ca","140","00","ACSSF","0004005",,,,,"06","037",,,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890,840,137,14,787,0,1097,15
"06037119342","14000US06037119342","Census Tract 1193.42","Census Tract 1193.42, Los Angeles County, California","ca","140","00","ACSSF","0004006",,,,,"06","037",,,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911,1082,58,19,378,0,1266,108
"06037119400","14000US06037119400","Census Tract 1194","Census Tract 1194, Los Angeles County, California","ca","140","00","ACSSF","0004007",,,,,"06","037",,,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499,2910,115,0,485,0,1774,215
"06037119700","14000US06037119700","Census Tract 1197","Census Tract 1197, Los Angeles County, California","ca","140","00","ACSSF","0004008",,,,,"06","037",,,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913,2862,179,0,1116,0,589,167
"06037119800","14000US06037119800","Census Tract 1198","Census Tract 1198, Los Angeles County, California","ca","140","00","ACSSF","0004009",,,,,"06","037",,,,"119800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054,3627,68,0,803,6,1440,110
"06037119900","14000US06037119900","Census Tract 1199","Census Tract 1199, Los Angeles County, California","ca","140","00","ACSSF","0004010",,,,,"06","037",,,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245,2167,39,32,1122,0,1793,92
"06037120010","14000US06037120010","Census Tract 1200.10","Census Tract 1200.10, Los Angeles County, California","ca","140","00","ACSSF","0004011",,,,,"06","037",,,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,874,75,0,429,0,1248,78
"06037120020","14000US06037120020","Census Tract 1200.20","Census Tract 1200.20, Los Angeles County, California","ca","140","00","ACSSF","0004012",,,,,"06","037",,,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872,979,283,0,648,0,1914,48
"06037120030","14000US06037120030","Census Tract 1200.30","Census Tract 1200.30, Los Angeles County, California","ca","140","00","ACSSF","0004013",,,,,"06","037",,,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666,694,72,0,168,0,1732,0
"06037120103","14000US06037120103","Census Tract 1201.03","Census Tract 1201.03, Los Angeles County, California","ca","140","00","ACSSF","0004014",,,,,"06","037",,,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,972,101,0,100,0,2253,26
"06037120104","14000US06037120104","Census Tract 1201.04","Census Tract 1201.04, Los Angeles County, California","ca","140","00","ACSSF","0004015",,,,,"06","037",,,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228,651,146,5,348,9,1034,35
"06037120105","14000US06037120105","Census Tract 1201.05","Census Tract 1201.05, Los Angeles County, California","ca","140","00","ACSSF","0004016",,,,,"06","037",,,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832,917,41,33,483,0,1331,27
"06037120106","14000US06037120106","Census Tract 1201.06","Census Tract 1201.06, Los Angeles County, California","ca","140","00","ACSSF","0004017",,,,,"06","037",,,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763,1633,73,21,727,0,2236,73
"06037120107","14000US06037120107","Census Tract 1201.07","Census Tract 1201.07, Los Angeles County, California","ca","140","00","ACSSF","0004018",,,,,"06","037",,,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,1241,78,11,275,4,2253,31
"06037120108","14000US06037120108","Census Tract 1201.08","Census Tract 1201.08, Los Angeles County, California","ca","140","00","ACSSF","0004019",,,,,"06","037",,,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4732,1844,150,83,249,23,2356,27
"06037120300","14000US06037120300","Census Tract 1203","Census Tract 1203, Los Angeles County, California","ca","140","00","ACSSF","0004020",,,,,"06","037",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238,1729,71,103,1038,12,2046,239
"06037120400","14000US06037120400","Census Tract 1204","Census Tract 1204, Los Angeles County, California","ca","140","00","ACSSF","0004021",,,,,"06","037",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769,2756,376,0,1265,0,2077,295
"06037121010","14000US06037121010","Census Tract 1210.10","Census Tract 1210.10, Los Angeles County, California","ca","140","00","ACSSF","0004022",,,,,"06","037",,,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4934,2615,128,22,535,0,1634,0
"06037121020","14000US06037121020","Census Tract 1210.20","Census Tract 1210.20, Los Angeles County, California","ca","140","00","ACSSF","0004023",,,,,"06","037",,,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,2368,127,0,437,0,595,83
"06037121101","14000US06037121101","Census Tract 1211.01","Census Tract 1211.01, Los Angeles County, California","ca","140","00","ACSSF","0004024",,,,,"06","037",,,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862,1949,28,0,272,0,561,52
"06037121102","14000US06037121102","Census Tract 1211.02","Census Tract 1211.02, Los Angeles County, California","ca","140","00","ACSSF","0004025",,,,,"06","037",,,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,2126,0,0,108,0,194,51
"06037121210","14000US06037121210","Census Tract 1212.10","Census Tract 1212.10, Los Angeles County, California","ca","140","00","ACSSF","0004026",,,,,"06","037",,,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926,1604,49,32,353,6,743,139
"06037121221","14000US06037121221","Census Tract 1212.21","Census Tract 1212.21, Los Angeles County, California","ca","140","00","ACSSF","0004027",,,,,"06","037",,,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,1655,13,0,68,0,640,44
"06037121222","14000US06037121222","Census Tract 1212.22","Census Tract 1212.22, Los Angeles County, California","ca","140","00","ACSSF","0004028",,,,,"06","037",,,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,3551,86,8,168,0,1156,170
"06037121600","14000US06037121600","Census Tract 1216","Census Tract 1216, Los Angeles County, California","ca","140","00","ACSSF","0004029",,,,,"06","037",,,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735,1604,37,6,641,0,368,79
"06037121801","14000US06037121801","Census Tract 1218.01","Census Tract 1218.01, Los Angeles County, California","ca","140","00","ACSSF","0004030",,,,,"06","037",,,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,1527,95,0,91,0,1296,118
"06037121802","14000US06037121802","Census Tract 1218.02","Census Tract 1218.02, Los Angeles County, California","ca","140","00","ACSSF","0004031",,,,,"06","037",,,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216,1832,204,73,207,1,808,91
"06037121900","14000US06037121900","Census Tract 1219","Census Tract 1219, Los Angeles County, California","ca","140","00","ACSSF","0004032",,,,,"06","037",,,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761,2740,89,0,91,0,698,143
"06037122000","14000US06037122000","Census Tract 1220","Census Tract 1220, Los Angeles County, California","ca","140","00","ACSSF","0004033",,,,,"06","037",,,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5892,3929,178,11,549,0,994,231
"06037122120","14000US06037122120","Census Tract 1221.20","Census Tract 1221.20, Los Angeles County, California","ca","140","00","ACSSF","0004034",,,,,"06","037",,,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,2705,186,124,183,0,1536,277
"06037122121","14000US06037122121","Census Tract 1221.21","Census Tract 1221.21, Los Angeles County, California","ca","140","00","ACSSF","0004035",,,,,"06","037",,,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,1958,122,7,169,0,446,127
"06037122122","14000US06037122122","Census Tract 1221.22","Census Tract 1221.22, Los Angeles County, California","ca","140","00","ACSSF","0004036",,,,,"06","037",,,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,1887,22,18,21,0,731,49
"06037122200","14000US06037122200","Census Tract 1222","Census Tract 1222, Los Angeles County, California","ca","140","00","ACSSF","0004037",,,,,"06","037",,,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469,2636,20,0,84,0,613,116
"06037122410","14000US06037122410","Census Tract 1224.10","Census Tract 1224.10, Los Angeles County, California","ca","140","00","ACSSF","0004038",,,,,"06","037",,,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457,2088,117,121,151,0,893,87
"06037122420","14000US06037122420","Census Tract 1224.20","Census Tract 1224.20, Los Angeles County, California","ca","140","00","ACSSF","0004039",,,,,"06","037",,,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503,2366,77,0,326,0,1701,33
"06037123010","14000US06037123010","Census Tract 1230.10","Census Tract 1230.10, Los Angeles County, California","ca","140","00","ACSSF","0004040",,,,,"06","037",,,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027,3117,88,0,98,17,601,106
"06037123020","14000US06037123020","Census Tract 1230.20","Census Tract 1230.20, Los Angeles County, California","ca","140","00","ACSSF","0004041",,,,,"06","037",,,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,2046,70,9,95,0,855,175
"06037123103","14000US06037123103","Census Tract 1231.03","Census Tract 1231.03, Los Angeles County, California","ca","140","00","ACSSF","0004042",,,,,"06","037",,,,"123103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808,2568,217,0,419,0,452,152
"06037123104","14000US06037123104","Census Tract 1231.04","Census Tract 1231.04, Los Angeles County, California","ca","140","00","ACSSF","0004043",,,,,"06","037",,,,"123104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416,2878,166,0,310,0,950,112
"06037123203","14000US06037123203","Census Tract 1232.03","Census Tract 1232.03, Los Angeles County, California","ca","140","00","ACSSF","0004044",,,,,"06","037",,,,"123203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4094,2417,440,9,4,113,925,186
"06037123204","14000US06037123204","Census Tract 1232.04","Census Tract 1232.04, Los Angeles County, California","ca","140","00","ACSSF","0004045",,,,,"06","037",,,,"123204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,1425,143,33,150,0,1321,57
"06037123205","14000US06037123205","Census Tract 1232.05","Census Tract 1232.05, Los Angeles County, California","ca","140","00","ACSSF","0004046",,,,,"06","037",,,,"123205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,1785,96,36,58,0,445,72
"06037123206","14000US06037123206","Census Tract 1232.06","Census Tract 1232.06, Los Angeles County, California","ca","140","00","ACSSF","0004047",,,,,"06","037",,,,"123206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,1649,19,0,60,0,760,84
"06037123301","14000US06037123301","Census Tract 1233.01","Census Tract 1233.01, Los Angeles County, California","ca","140","00","ACSSF","0004048",,,,,"06","037",,,,"123301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4530,2309,210,16,1241,0,473,281
"06037123303","14000US06037123303","Census Tract 1233.03","Census Tract 1233.03, Los Angeles County, California","ca","140","00","ACSSF","0004049",,,,,"06","037",,,,"123303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087,2018,55,0,162,0,696,156
"06037123304","14000US06037123304","Census Tract 1233.04","Census Tract 1233.04, Los Angeles County, California","ca","140","00","ACSSF","0004050",,,,,"06","037",,,,"123304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362,3029,55,150,289,0,675,164
"06037123410","14000US06037123410","Census Tract 1234.10","Census Tract 1234.10, Los Angeles County, California","ca","140","00","ACSSF","0004051",,,,,"06","037",,,,"123410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181,3073,89,0,244,0,738,37
"06037123420","14000US06037123420","Census Tract 1234.20","Census Tract 1234.20, Los Angeles County, California","ca","140","00","ACSSF","0004052",,,,,"06","037",,,,"123420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4408,3238,203,0,281,0,678,8
"06037123510","14000US06037123510","Census Tract 1235.10","Census Tract 1235.10, Los Angeles County, California","ca","140","00","ACSSF","0004053",,,,,"06","037",,,,"123510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,2652,159,15,296,0,1467,206
"06037123520","14000US06037123520","Census Tract 1235.20","Census Tract 1235.20, Los Angeles County, California","ca","140","00","ACSSF","0004054",,,,,"06","037",,,,"123520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816,1952,5,89,51,0,659,60
"06037123601","14000US06037123601","Census Tract 1236.01","Census Tract 1236.01, Los Angeles County, California","ca","140","00","ACSSF","0004055",,,,,"06","037",,,,"123601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803,3626,281,0,118,0,656,122
